0 -0.801792 0.00285232
1 -0.801064 0.00277907
2 -0.800508 0.00287011
3 -0.800117 0.00277485
4 -0.800121 0.00285934
5 -0.799941 0.00290416
6 -0.799321 0.00302599
7 -0.798329 0.00290741
8 -0.797645 0.00298494
9 -0.797784 0.00300119
10 -0.797094 0.00295885
11 -0.794529 0.00292906
12 -0.793007 0.00286366
13 -0.792286 0.00315453
14 -0.791061 0.00337587
15 -0.790693 0.00346872
16 -0.789636 0.00329722
17 -0.789045 0.0033403
18 -0.788974 0.00316203
19 -0.788804 0.00321697
20 -0.78862 0.00335939
21 -0.788407 0.00327355
22 -0.786576 0.00313995
23 -0.785577 0.00306254
24 -0.784009 0.00328609
25 -0.783353 0.00323249
26 -0.782601 0.00328001
27 -0.782076 0.00321378
28 -0.782468 0.00311385
29 -0.782333 0.00293074
30 -0.781828 0.00310935
31 -0.780695 0.00301603
32 -0.779995 0.00310925
33 -0.779838 0.00308637
34 -0.779264 0.00330882
35 -0.779147 0.00320852
36 -0.778914 0.00327117
37 -0.779284 0.00330778
38 -0.779887 0.00334244
39 -0.779247 0.00327764
40 -0.77902 0.00329446
41 -0.77854 0.00335457
42 -0.778498 0.00319539
43 -0.778389 0.00348993
44 -0.777933 0.00335496
45 -0.778095 0.00341663
46 -0.777878 0.00322268
47 -0.77772 0.00340807
48 -0.777419 0.00333226
49 -0.776969 0.00339129
50 -0.776758 0.00339989
51 -0.776133 0.00345541
52 -0.775598 0.00354619
53 -0.776306 0.00351183
54 -0.776221 0.0035989
55 -0.776158 0.00356663
56 -0.776277 0.00361226
57 -0.774567 0.00380478
58 -0.774414 0.00382921
59 -0.774553 0.00368288
60 -0.772958 0.00378419
61 -0.772251 0.00371758
62 -0.77188 0.00381173
63 -0.771789 0.0037906
64 -0.770794 0.00359969
65 -0.769819 0.00336556
66 -0.769138 0.003343
67 -0.768888 0.00319746
68 -0.767746 0.00315464
69 -0.767117 0.00308335
70 -0.76725 0.00312261
71 -0.768176 0.00274737
72 -0.76879 0.00263832
73 -0.768843 0.00263065
74 -0.768995 0.0026371
75 -0.769109 0.00262716
76 -0.769457 0.00269124
77 -0.769641 0.00290739
78 -0.768567 0.0030132
79 -0.768403 0.00332414
80 -0.766787 0.0032023
81 -0.76615 0.00297298
82 -0.766096 0.00327704
83 -0.765431 0.00301037
84 -0.764746 0.00300498
85 -0.765312 0.00290185
86 -0.765728 0.00283712
87 -0.765974 0.00312403
88 -0.766262 0.00314281
89 -0.765057 0.0031536
90 -0.764189 0.00310618
91 -0.764976 0.00295161
92 -0.765215 0.00287503
93 -0.764312 0.00289222
94 -0.764026 0.00290666
95 -0.764271 0.00281384
96 -0.764511 0.0029537
97 -0.763651 0.00327794
98 -0.764101 0.00321278
99 -0.764405 0.00316882
100 -0.765789 0.00295364
101 -0.766397 0.00293945
102 -0.766716 0.00292772
103 -0.76637 0.00275475
104 -0.765736 0.00303557
105 -0.766094 0.00304539
106 -0.766665 0.0030339
107 -0.767506 0.00307422
108 -0.767361 0.00328101
109 -0.768051 0.0032933
110 -0.768795 0.00320105
111 -0.769357 0.00296047
112 -0.768641 0.00308728
113 -0.768621 0.00309582
114 -0.767853 0.00293872
115 -0.769156 0.00296725
116 -0.768647 0.0029424
117 -0.768018 0.00288594
118 -0.767106 0.00302125
119 -0.766722 0.00319478
120 -0.766583 0.00308531
121 -0.766075 0.00286385
122 -0.766394 0.00298367
123 -0.766601 0.00318878
124 -0.767196 0.00301575
125 -0.767188 0.00282619
126 -0.766701 0.00291834
127 -0.766456 0.00327086
128 -0.766394 0.00324246
129 -0.766319 0.00334097
130 -0.766128 0.00363805
131 -0.766276 0.00358764
132 -0.766832 0.00338877
133 -0.766638 0.0032636
134 -0.766427 0.00335869
135 -0.765147 0.00345741
136 -0.764763 0.00362316
137 -0.764236 0.00376731
138 -0.764971 0.00357967
139 -0.763328 0.00347487
140 -0.763379 0.00376602
141 -0.762409 0.00398208
142 -0.761364 0.00407142
143 -0.761328 0.00420805
144 -0.760298 0.00437897
145 -0.759525 0.00429714
146 -0.759225 0.00414274
147 -0.759361 0.00421129
148 -0.75997 0.0041649
149 -0.75931 0.00425626
150 -0.759067 0.00427893
151 -0.758363 0.00435048
152 -0.758889 0.00431948
153 -0.75985 0.00444049
154 -0.760044 0.00434162
155 -0.759777 0.00433867
156 -0.760706 0.00425852
157 -0.760554 0.00376793
158 -0.760952 0.00401374
159 -0.761517 0.00408325
160 -0.761451 0.0040263
161 -0.761419 0.00371451
162 -0.761057 0.00377697
163 -0.761696 0.00367531
164 -0.76208 0.00372161
165 -0.761977 0.00367956
166 -0.762091 0.00371467
167 -0.763073 0.00380876
168 -0.762081 0.00387861
169 -0.761868 0.00398801
170 -0.76233 0.00408639
171 -0.762511 0.00410358
172 -0.76089 0.00412002
173 -0.761026 0.0041193
174 -0.758876 0.00396841
175 -0.758695 0.00380664
176 -0.759498 0.003553
177 -0.760103 0.00348048
178 -0.759148 0.00322746
179 -0.758506 0.00341475
180 -0.758261 0.00368908
181 -0.759096 0.00386602
182 -0.759104 0.00377
183 -0.759003 0.00374765
184 -0.759267 0.00388673
185 -0.759245 0.00364242
186 -0.759964 0.00355257
187 -0.760254 0.00358213
188 -0.760038 0.00349158
189 -0.760226 0.00334309
190 -0.761022 0.00344596
191 -0.761974 0.00335415
192 -0.762308 0.00343131
193 -0.762324 0.00349105
194 -0.762025 0.00353207
195 -0.761259 0.00361136
196 -0.76096 0.00376343
197 -0.760653 0.00375073
198 -0.759945 0.00373891
199 -0.760099 0.00383239
200 -0.759444 0.00373431
201 -0.759778 0.00365044
202 -0.760789 0.00344312
203 -0.760548 0.00333603
204 -0.76002 0.00351389
205 -0.760604 0.00353575
206 -0.761217 0.00364667
207 -0.760745 0.00371893
208 -0.759866 0.0039605
209 -0.760999 0.00383976
210 -0.760865 0.00398793
211 -0.760839 0.00399338
212 -0.760809 0.00366732
213 -0.76153 0.00355315
214 -0.761786 0.00358012
215 -0.761729 0.00353616
216 -0.761658 0.00344777
217 -0.760959 0.0036255
218 -0.760808 0.00357921
219 -0.759865 0.00366559
220 -0.760717 0.00359033
221 -0.761612 0.00344765
222 -0.761297 0.00351831
223 -0.760974 0.0036129
224 -0.762473 0.00325754
225 -0.762554 0.00343204
226 -0.763197 0.00329389
227 -0.763486 0.00323597
228 -0.763524 0.00330389
229 -0.763022 0.00304574
230 -0.763471 0.00289072
231 -0.762992 0.00302291
232 -0.762562 0.00292712
233 -0.762657 0.00280315
234 -0.761873 0.00288711
235 -0.761414 0.00279004
236 -0.761108 0.00285095
237 -0.761413 0.00294226
238 -0.761834 0.00301532
239 -0.761188 0.00310448
240 -0.761214 0.00315596
241 -0.762071 0.00329204
242 -0.763009 0.00327198
243 -0.763388 0.00335109
244 -0.763654 0.00334807
245 -0.764527 0.00322962
246 -0.765337 0.00339811
247 -0.764937 0.00327407
248 -0.765515 0.00333389
249 -0.765521 0.00336113
250 -0.765121 0.00341008
251 -0.764674 0.00349491
252 -0.766342 0.00315026
253 -0.767163 0.00315329
254 -0.767474 0.00334252
255 -0.768664 0.00341646
256 -0.769003 0.00318244
257 -0.770156 0.00317881
258 -0.769311 0.00310948
259 -0.76955 0.00321101
260 -0.769966 0.00300484
261 -0.770935 0.00287319
262 -0.771332 0.00301309
263 -0.772418 0.0031881
264 -0.772303 0.00292634
265 -0.772333 0.00298889
266 -0.772216 0.00312418
267 -0.772495 0.00326471
268 -0.772969 0.00324474
269 -0.774362 0.00315544
270 -0.775215 0.00308587
271 -0.776092 0.00306587
272 -0.776311 0.00296727
273 -0.776552 0.00303548
274 -0.777934 0.00305176
275 -0.778474 0.00305273
276 -0.779488 0.00305598
277 -0.780395 0.003277
278 -0.781433 0.00338896
279 -0.781845 0.00338291
280 -0.782084 0.00329011
281 -0.783103 0.003257
282 -0.78345 0.00329522
283 -0.783909 0.00322638
284 -0.785193 0.00303405
285 -0.786686 0.00302362
286 -0.788061 0.00307908
287 -0.787623 0.00314815
288 -0.787604 0.00301919
289 -0.788348 0.00280976
290 -0.788633 0.00263406
291 -0.789112 0.00261761
292 -0.789589 0.00234187
293 -0.790444 0.00239961
294 -0.791406 0.00245417
295 -0.792898 0.00235887
296 -0.793204 0.00255841
297 -0.794397 0.00280934
298 -0.795769 0.00269124
299 -0.797293 0.00249101
