-3.99 0 0
-3.97 0 0
-3.95 0 0
-3.93 0 0
-3.91 0 0
-3.89 0 0
-3.87 0 0
-3.85 0 0
-3.83 0 0
-3.81 0 0
-3.79 0 0
-3.77 0 0
-3.75 0 0
-3.73 0 0
-3.71 0 0
-3.69 0 0
-3.67 0 0
-3.65 0 0
-3.63 0 0
-3.61 0 0
-3.59 0 0
-3.57 0 0
-3.55 0 0
-3.53 0 0
-3.51 0 0
-3.49 0 0
-3.47 0 0
-3.45 0 0
-3.43 0 0
-3.41 0 0
-3.39 0 0
-3.37 0 0
-3.35 0 0
-3.33 0 0
-3.31 0 0
-3.29 0 0
-3.27 0 0
-3.25 0 0
-3.23 0 0
-3.21 0 0
-3.19 0 0
-3.17 0 0
-3.15 0 0
-3.13 0 0
-3.11 0 0
-3.09 0 0
-3.07 0 0
-3.05 0 0
-3.03 0 0
-3.01 0 0
-2.99 0 0
-2.97 0 0
-2.95 0 0
-2.93 0 0
-2.91 0 0
-2.89 0 0
-2.87 0 0
-2.85 0 0
-2.83 0 0
-2.81 0 0
-2.79 0 0
-2.77 0 0
-2.75 0 0
-2.73 0 0
-2.71 0 0
-2.69 0 0
-2.67 0 0
-2.65 0 0
-2.63 1.02459e-05 9.98647e-06
-2.61 0 0
-2.59 0 0
-2.57 0 0
-2.55 0 0
-2.53 0 0
-2.51 0 0
-2.49 1.02459e-05 9.98647e-06
-2.47 0 0
-2.45 4.09836e-05 3.10774e-05
-2.43 4.09836e-05 2.74926e-05
-2.41 6.14754e-05 2.55121e-05
-2.39 0.000102459 3.96822e-05
-2.37 8.19672e-05 2.6718e-05
-2.35 0.000102459 3.69421e-05
-2.33 0.00017418 5.66312e-05
-2.31 0.000235656 6.52448e-05
-2.29 0.000338115 0.000129013
-2.27 0.000245902 6.24916e-05
-2.25 0.00045082 8.27321e-05
-2.23 0.000297131 7.0205e-05
-2.21 0.000819672 0.000131212
-2.19 0.000665984 9.03442e-05
-2.17 0.00085041 0.000110613
-2.15 0.00120902 0.000173818
-2.13 0.00173156 0.000171737
-2.11 0.00190574 0.000181616
-2.09 0.00230533 0.000229048
-2.07 0.00278689 0.000216574
-2.05 0.00326844 0.000273193
-2.03 0.00421107 0.000304107
-2.01 0.00540984 0.000292825
-1.99 0.0057377 0.000332321
-1.97 0.00681352 0.000377259
-1.95 0.00804303 0.000326224
-1.93 0.0102357 0.000496155
-1.91 0.0115676 0.000348504
-1.89 0.0140984 0.000587618
-1.87 0.0151947 0.000492289
-1.85 0.0183709 0.000541634
-1.83 0.0206557 0.000790012
-1.81 0.025082 0.000855935
-1.79 0.0267111 0.000789835
-1.77 0.0320697 0.000956058
-1.75 0.0348975 0.00118765
-1.73 0.0395697 0.000799036
-1.71 0.0434631 0.00119459
-1.69 0.0503381 0.00128416
-1.67 0.0544057 0.00116484
-1.65 0.0607992 0.00135293
-1.63 0.069252 0.00142462
-1.61 0.0740881 0.00156903
-1.59 0.0809324 0.00157597
-1.57 0.0893545 0.00175349
-1.55 0.0981762 0.00208785
-1.53 0.107654 0.0021575
-1.51 0.116424 0.00195067
-1.49 0.125789 0.00239939
-1.47 0.134744 0.00267759
-1.45 0.144559 0.00276303
-1.43 0.156352 0.00245769
-1.41 0.166967 0.00305842
-1.39 0.176455 0.0028864
-1.37 0.187131 0.00244895
-1.35 0.198484 0.00269171
-1.33 0.213391 0.00356841
-1.31 0.22001 0.00367896
-1.29 0.231547 0.00359231
-1.27 0.248842 0.00311948
-1.25 0.254703 0.00429736
-1.23 0.267654 0.00404798
-1.21 0.27623 0.00325155
-1.19 0.287459 0.00423047
-1.17 0.298299 0.00427923
-1.15 0.303689 0.00550112
-1.13 0.314908 0.0044773
-1.11 0.325461 0.00561075
-1.09 0.332295 0.00539792
-1.07 0.342418 0.0051076
-1.05 0.346742 0.00561724
-1.03 0.357357 0.00445853
-1.01 0.360297 0.00513308
-0.99 0.367326 0.00511984
-0.97 0.374232 0.00583315
-0.95 0.37541 0.00516595
-0.93 0.383289 0.005951
-0.91 0.385738 0.00622884
-0.89 0.384498 0.00643295
-0.87 0.389959 0.00569226
-0.85 0.392244 0.0064509
-0.83 0.39165 0.00570375
-0.81 0.391076 0.00613603
-0.79 0.391219 0.00591085
-0.77 0.3904 0.00513681
-0.75 0.386035 0.0065169
-0.73 0.39042 0.00586047
-0.71 0.388965 0.00499412
-0.69 0.385574 0.00549825
-0.67 0.385 0.00480389
-0.65 0.38043 0.00558244
-0.63 0.378637 0.00430423
-0.61 0.375625 0.00454774
-0.59 0.372828 0.00473348
-0.57 0.373115 0.00487547
-0.55 0.370615 0.00359508
-0.53 0.36415 0.00402194
-0.51 0.360225 0.00441514
-0.49 0.357777 0.00534423
