10000	100
1	0	0
2	1	0
3	1.33708	0.00467479
4	1.63767	0.0060115
5	1.87298	0.0071563
6	2.07982	0.00817572
7	2.27109	0.00902724
8	2.43837	0.00984586
9	2.61098	0.0105818
10	2.77624	0.011273
11	2.92055	0.0118958
12	3.06501	0.0125059
13	3.2064	0.0129844
14	3.33177	0.0135395
15	3.45453	0.0141546
16	3.56828	0.0146774
17	3.68941	0.015265
18	3.81168	0.0157988
19	3.92352	0.0162485
20	4.03401	0.016715
21	4.13436	0.0171962
22	4.24035	0.0176045
23	4.34276	0.0180631
24	4.44234	0.01843
25	4.54148	0.0188114
26	4.6273	0.0192457
27	4.71456	0.01953
28	4.80645	0.0199698
29	4.89483	0.0203687
30	4.97706	0.0208091
31	5.05587	0.021177
32	5.14345	0.0215183
33	5.21691	0.021866
34	5.30117	0.0222277
35	5.38264	0.0224467
36	5.45954	0.0228969
37	5.54054	0.0233011
38	5.62037	0.0235941
39	5.69554	0.0238749
40	5.77179	0.0241845
41	5.84486	0.0244899
42	5.92442	0.0246863
43	6.00597	0.0249709
44	6.06677	0.0251513
45	6.13516	0.0255309
46	6.21052	0.0257604
47	6.27961	0.0261426
48	6.351	0.0265063
49	6.42496	0.0268272
50	6.49028	0.0271054
51	6.5583	0.0274498
52	6.63391	0.0276525
53	6.70294	0.0279073
54	6.76888	0.0281724
55	6.83445	0.0283904
56	6.88959	0.0287084
57	6.94669	0.0289457
58	7.00788	0.0292021
59	7.0527	0.0294539
60	7.11801	0.0296776
61	7.17931	0.029981
62	7.24027	0.0301784
63	7.30434	0.0304447
64	7.36674	0.0307103
65	7.42927	0.0309266
66	7.49046	0.0312416
67	7.54441	0.0314835
68	7.59465	0.0316869
69	7.64606	0.0319026
70	7.69209	0.0321
71	7.73962	0.0323393
72	7.78369	0.0325203
73	7.84196	0.0328088
74	7.89002	0.0330554
75	7.94172	0.0332846
76	7.98951	0.0335319
77	8.03877	0.0337144
78	8.08976	0.0338489
79	8.14532	0.0340766
80	8.18931	0.0343996
81	8.24006	0.0346564
82	8.29233	0.0347841
83	8.33783	0.0350436
84	8.38688	0.0353079
85	8.44127	0.0354829
86	8.48718	0.0357072
87	8.53946	0.0359782
88	8.60494	0.0362203
89	8.65315	0.0363598
90	8.70795	0.0366539
91	8.76008	0.0368909
92	8.80731	0.0369965
93	8.85014	0.0371803
94	8.89767	0.0373777
95	8.95146	0.0375392
96	9.00304	0.0377988
97	9.05414	0.03797
98	9.10007	0.0382628
99	9.15101	0.0383595
100	9.19858	0.0385872
