1	15.0139	0
2	15.2725	0.258565
3	15.6243	0.382139
4	16.106	0.552349
5	15.1658	1.03296
6	14.7099	0.958739
7	14.6517	0.812375
8	14.4694	0.726756
9	14.6563	0.667615
10	14.5916	0.600624
11	14.7088	0.555774
12	14.3297	0.63332
13	14.2054	0.595678
14	14.3081	0.560975
15	14.5586	0.579192
16	14.4948	0.545531
17	14.4851	0.512527
18	14.5933	0.49517
19	14.5273	0.473004
20	14.5697	0.450728
21	14.4864	0.436751
22	14.6025	0.432304
23	14.5998	0.413089
24	14.6909	0.405839
25	14.7257	0.390826
26	14.695	0.376752
27	14.7161	0.363146
28	14.6891	0.350977
29	14.5938	0.3518
30	14.5649	0.341101
31	14.6163	0.333888
32	14.6445	0.324516
33	14.6012	0.317487
34	14.4947	0.325928
35	14.5366	0.319248
36	14.4911	0.313576
37	14.4672	0.305917
38	14.5449	0.307727
39	14.6531	0.31868
40	14.676	0.31145
41	14.6534	0.304597
42	14.6191	0.299226
43	14.6749	0.29745
44	14.6043	0.299045
45	14.5466	0.297964
46	14.6081	0.297818
47	14.6703	0.297974
48	14.6688	0.291704
49	14.6182	0.290135
50	14.6643	0.287989
51	14.7149	0.286777
52	14.7219	0.281295
53	14.7102	0.276184
54	14.7111	0.271023
55	14.7226	0.266296
56	14.7505	0.262982
57	14.824	0.268584
58	14.8966	0.27371
59	14.9116	0.269447
60	14.9114	0.264919
61	14.9118	0.26054
62	15.0308	0.282596
63	15.1132	0.290024
64	15.1263	0.285756
65	15.1352	0.281466
66	15.1914	0.282821
67	15.1845	0.278653
68	15.2018	0.275064
69	15.1793	0.271979
70	15.1993	0.26881
71	15.234	0.267268
72	15.2546	0.264328
73	15.244	0.260898
74	15.2312	0.257662
75	15.2162	0.25465
76	15.2131	0.251295
77	15.2042	0.24817
78	15.1999	0.245006
79	15.2125	0.242216
80	15.2461	0.241507
81	15.2001	0.242889
82	15.19	0.240124
83	15.1673	0.238298
84	15.1609	0.235531
85	15.1201	0.236283
86	15.1128	0.233634
87	15.1029	0.231147
88	15.0769	0.229974
89	15.0957	0.228152
90	15.0684	0.227256
91	15.0651	0.224768
92	15.0329	0.224633
93	15.0474	0.222672
94	15.0468	0.220291
95	15.0445	0.217972
96	15.0344	0.215926
97	15.02	0.214171
98	15.0206	0.211975
99	15.0346	0.210293
100	15.0429	0.208343
