1	5.86271	0
2	6.0791	0.216391
3	6.22522	0.192251
4	5.93309	0.322212
5	5.75242	0.308114
6	5.68231	0.261161
7	5.74995	0.230854
8	5.75011	0.199926
9	5.56613	0.254828
10	5.69843	0.263541
11	5.62696	0.248868
12	5.69711	0.237768
13	5.72131	0.22005
14	5.72485	0.203758
15	5.679	0.195151
16	5.64952	0.184911
17	5.61887	0.176378
18	5.63135	0.166759
19	5.62068	0.158099
20	5.64915	0.152665
21	5.67665	0.147794
22	5.6193	0.152141
23	5.68528	0.159649
24	5.64243	0.158746
25	5.63429	0.152481
26	5.69066	0.156971
27	5.65766	0.154607
28	5.6661	0.149222
29	5.67198	0.144104
30	5.72889	0.150402
31	5.75856	0.148464
32	5.69369	0.157706
33	5.66969	0.154725
34	5.68126	0.15055
35	5.67745	0.146235
36	5.66706	0.142495
37	5.66002	0.138769
38	5.61513	0.142332
39	5.59916	0.139551
40	5.57761	0.137714
41	5.57642	0.134319
42	5.56154	0.131923
43	5.53873	0.130824
44	5.53686	0.12783
45	5.53407	0.124988
46	5.52314	0.122728
47	5.52407	0.120092
48	5.50809	0.118644
49	5.5056	0.116224
50	5.49585	0.114293
51	5.47628	0.113727
52	5.47706	0.111521
53	5.4685	0.109731
54	5.44899	0.109433
55	5.48696	0.113938
56	5.47806	0.112238
57	5.47347	0.110347
58	5.46781	0.108575
59	5.48451	0.108019
60	5.48658	0.106223
61	5.47591	0.105011
62	5.4421	0.108696
63	5.4252	0.108283
64	5.41243	0.107339
65	5.40538	0.10591
66	5.39405	0.104908
67	5.40008	0.103506
68	5.40682	0.102195
69	5.41258	0.100868
70	5.39266	0.101393
71	5.3945	0.0999713
72	5.38497	0.0990323
73	5.38792	0.0977106
74	5.41355	0.0997323
75	5.43197	0.100103
76	5.43188	0.0987772
77	5.43576	0.0975634
78	5.43289	0.0963471
79	5.42204	0.0957375
80	5.40775	0.0956062
81	5.4128	0.0945534
82	5.4101	0.0934324
83	5.41451	0.0924051
84	5.40812	0.0915214
85	5.41704	0.0908767
86	5.42802	0.0904826
87	5.42942	0.0894475
88	5.45058	0.0909227
89	5.4565	0.09009
90	5.45943	0.0891315
91	5.4559	0.0882173
92	5.45719	0.0872628
93	5.45025	0.0865982
94	5.4399	0.0862953
95	5.4555	0.0867955
96	5.45866	0.0859447
97	5.46457	0.085259
98	5.46269	0.0844055
99	5.46503	0.0835815
100	5.46138	0.0828219
