10.1959	0
10.3021	0.106132
10.3089	0.0616564
10.3181	0.0445647
10.3177	0.034522
10.3405	0.0362055
10.3769	0.0475555
10.3567	0.0458415
10.3991	0.0585645
10.3928	0.0527595
10.4028	0.0487646
10.4274	0.0508295
10.3945	0.0571517
10.423	0.0600868
10.4435	0.0595717
10.4413	0.0557654
10.445	0.0525095
10.4473	0.0495596
10.4699	0.0520739
10.4653	0.0496204
10.458	0.0477629
10.4791	0.0502146
10.4836	0.0481948
10.486	0.0462057
10.4943	0.0450847
10.4896	0.0435706
10.4947	0.0422297
10.4955	0.0407018
10.4988	0.039415
10.4987	0.0380789
10.4865	0.038792
10.4963	0.0388069
10.503	0.0382114
10.4895	0.0394495
10.494	0.0385688
10.4969	0.0375924
10.4999	0.0366898
10.4986	0.0357345
10.5001	0.0348361
10.5022	0.0340185
10.5013	0.0331891
10.5055	0.0326538
10.5072	0.0319326
10.5092	0.0312633
10.5143	0.0309718
10.5149	0.0302986
10.51	0.030062
10.509	0.0294438
10.5098	0.0288463
10.509	0.0282736
10.5072	0.0277742
10.5038	0.0274391
10.503	0.0269311
10.501	0.0264977
10.4959	0.0265106
10.4936	0.026138
10.4966	0.0258505
10.4978	0.0254323
10.4939	0.0253121
10.4877	0.0256269
10.4927	0.0256806
10.4957	0.0254443
10.4945	0.0250669
10.4928	0.0247277
10.493	0.0243449
10.4896	0.024213
10.4955	0.024559
10.4927	0.0243528
10.4922	0.0240019
10.4901	0.0237468
10.4942	0.0237532
10.4995	0.0240206
10.504	0.024109
10.4992	0.0242488
10.5039	0.0243795
10.5008	0.0242659
10.5006	0.0239494
10.503	0.0237642
10.5077	0.0239366
10.508	0.0236363
10.507	0.0233622
10.5048	0.0231773
10.5081	0.0231359
10.5101	0.0229381
10.5097	0.0226687
10.515	0.0230047
10.5163	0.0227769
10.5172	0.0225337
10.5149	0.0223952
10.5113	0.0224414
10.5109	0.0221964
10.5126	0.0220204
10.5138	0.0218145
10.5084	0.0222506
10.5072	0.0220487
10.5062	0.0218379
10.505	0.0216475
10.5053	0.0214286
10.5026	0.0213915
10.5005	0.0212783
