1.60086	0
1.57386	0.027001
1.54625	0.0317073
1.5394	0.0234415
1.52931	0.0207752
1.53797	0.0190475
1.53869	0.0161141
1.52513	0.0194617
1.51492	0.0199687
1.50964	0.0186253
1.50615	0.0172038
1.50687	0.0157211
1.50264	0.0150673
1.50287	0.0139515
1.50298	0.0129886
1.50081	0.0123414
1.50182	0.0116367
1.50577	0.0116602
1.50947	0.0116315
1.50753	0.0112038
1.50731	0.0106592
1.50909	0.0103175
1.50865	0.00986842
1.50967	0.00950349
1.50862	0.00917531
1.50923	0.00883619
1.50596	0.0091085
1.50455	0.00888996
1.50045	0.00950737
1.49818	0.0094611
1.49964	0.00926579
1.49839	0.00905769
1.49868	0.00878355
1.49817	0.00853646
1.49914	0.00834624
1.4975	0.00827536
1.49815	0.00807478
1.50021	0.00812456
1.49938	0.00795693
1.50042	0.00782418
1.49942	0.00769506
1.50197	0.0079302
1.50225	0.00774839
1.50201	0.00757384
1.50127	0.00744059
1.50244	0.00736978
1.50186	0.00723444
1.50142	0.00709572
1.50134	0.00694987
1.50202	0.00684358
1.50183	0.00671091
1.50401	0.00693358
1.50556	0.00697603
1.50493	0.00687479
1.50524	0.0067559
1.50597	0.00667385
1.50568	0.0065619
1.50606	0.00645859
1.50544	0.0063782
1.50547	0.00627107
1.50614	0.00620366
1.50561	0.00612556
1.50718	0.00622861
1.50728	0.00613136
1.50601	0.00616932
1.50563	0.00608714
1.50567	0.00599578
1.5066	0.00597901
1.50653	0.00589216
1.50616	0.00581862
1.50584	0.00574542
1.50524	0.0056964
1.50492	0.00562677
1.50418	0.00559975
1.50384	0.00553479
1.5049	0.00556183
1.50591	0.00558165
1.50507	0.00557362
1.50454	0.00552777
1.50353	0.00555154
1.50359	0.00548298
1.50343	0.00541826
1.50318	0.00535805
1.50322	0.00529403
1.50352	0.00523952
1.50315	0.00519096
1.50327	0.00513226
1.50392	0.00511506
1.5037	0.00506201
1.50238	0.00517706
1.50244	0.00512019
1.50225	0.00506766
1.50301	0.00507019
1.50438	0.00519974
1.50532	0.00523071
1.50489	0.00519379
1.50411	0.00519957
1.50437	0.00515307
1.50532	0.0051881
1.50462	0.00518422
